State,Bank,BankState,Term,NoEmp,NewExist,CreateJob,UrbanRural,RevLineCr,LowDoc,Sector,IsFranchise,clean_DisbursementGross,MIS_Status,clean_GrAppv
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,84,1,0,1,1,0,0,31,0,50000.0,1,50000.0
IL,URBAN PARTNERSHIP BANK,IL,84,3,1,0,0,0,0,0,0,27000.0,1,27000.0
IL,LAKESIDE BANK,IL,180,1,0,0,0,0,0,0,0,380000.0,0,380000.0
IL,"SUPERIOR FINANCIAL GROUP, LLC",CA,120,4,1,2,1,0,0,52,0,12500.0,1,12500.0
IL,CITIZENS BANK NATL ASSOC,RI,59,2,0,1,2,1,0,51,0,77855.0,0,50000.0
IL,FIFTH THIRD BANK,OH,120,3,1,0,1,0,0,31,0,480000.0,1,480000.0
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,87,0,1,12,1,0,0,44,0,192000.0,1,192000.0
IL,BMO HARRIS BK NATL ASSOC,IL,36,1,1,1,1,0,0,72,0,34600.0,1,34600.0
IL,NORTH COMMUNITY BANK,IL,84,2,0,0,0,0,1,0,0,65000.0,1,65000.0
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,84,14,0,0,1,0,0,31,0,403500.0,1,403500.0
IL,"PNC BANK, NATIONAL ASSOCIATION",DE,56,5,0,0,1,0,0,23,0,69000.0,0,35000.0
IL,BBCN BANK,CA,60,1,1,0,1,0,0,54,0,15000.0,0,15000.0
IL,BANCO POPULAR NORTH AMERICA,NY,84,1,0,3,1,1,0,44,0,5000.0,1,5000.0
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,84,1,0,0,1,1,0,51,0,44065.0,1,10000.0
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,84,9,1,1,1,1,0,72,0,70068.0,1,45000.0
IL,"PNC BANK, NATIONAL ASSOCIATION",DE,38,3,0,2,1,1,0,81,0,10000.0,0,10000.0
IL,CITIZENS BANK NATL ASSOC,RI,84,2,0,0,1,1,0,72,0,10000.0,1,10000.0
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,84,4,1,0,0,0,1,31,0,70522.0,1,72000.0
IL,CAPITAL ONE BK (USA) NATL ASSO,VA,84,2,0,0,1,1,0,42,0,52376.0,1,25000.0
IL,CITIZENS BANK NATL ASSOC,RI,65,4,0,0,1,1,0,42,0,103690.0,0,100000.0
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,58,4,0,3,1,1,0,31,0,124350.0,0,50000.0
IL,CAPITAL ONE NATL ASSOC,VA,59,6,1,2,1,0,0,31,0,50000.0,0,50000.0
IL,"PNC BANK, NATIONAL ASSOCIATION",DE,60,1,1,0,2,1,0,31,0,19375.0,1,10000.0
IL,MIDLAND STATES BANK,IL,180,3,0,0,1,0,0,54,0,255000.0,1,255000.0
IL,"PNC BANK, NATIONAL ASSOCIATION",DE,90,2,1,1,1,0,0,81,0,240000.0,1,240000.0
IL,BLACKHAWK BANK,WI,72,1,1,0,0,0,1,81,0,19400.0,1,19400.0
IL,ASSOCIATED BANK NATL ASSOC,WI,84,1,1,0,1,0,0,52,0,77600.0,1,77600.0
IL,SMALL BUS. GROWTH CORP,IL,240,18,0,8,1,0,0,71,0,564000.0,1,564000.0
IL,SMALL BUS. GROWTH CORP,IL,240,3,0,1,1,0,0,62,0,73000.0,1,73000.0
IL,TRIUMPH COMMUN BANK NATL ASSOC,IL,36,14,0,0,0,0,1,0,0,50000.0,1,50000.0
IL,BBCN BANK,CA,6,2,1,10,1,0,0,42,0,25000.0,0,25000.0
IL,"PNC BANK, NATIONAL ASSOCIATION",IL,60,5,1,2,2,0,0,23,0,34800.0,1,34800.0
IL,BANK OF YATES CITY,IL,180,2,0,0,0,0,1,0,0,72500.0,1,72500.0
IL,BETTER BANKS,IL,120,1,1,0,1,0,0,72,0,96000.0,1,96000.0
IL,FIRST FARMERS STATE BANK,IL,78,1,0,0,1,0,0,56,0,35000.0,1,35000.0
IL,FIRST FINAN BANK NATL ASSOC,IL,60,7,1,0,0,0,1,0,0,61518.0,1,70000.0
IL,BUSEY BANK,IL,180,6,0,0,0,0,0,44,0,105000.0,1,105000.0
IL,COMMERCE BANK,MO,60,10,1,10,1,0,0,44,0,35000.0,1,35000.0
IL,BUSEY BANK,IL,84,15,0,0,0,0,1,62,0,100000.0,1,100000.0
IL,DU QUOIN STATE BANK,IL,256,35,0,0,0,0,0,0,0,600000.0,1,600000.0
IL,REGIONS BANK,IL,84,3,1,0,0,0,1,0,0,78000.0,1,78000.0
IL,THE BANK OF EDWARDSVILLE,IL,86,2,0,0,0,0,1,62,0,61500.0,1,61500.0
IL,U.S. BANK NATIONAL ASSOCIATION,OH,59,1,0,0,1,1,0,44,0,93804.0,0,37000.0
IL,SMALL BUS. GROWTH CORP,IL,240,24,0,6,1,0,0,51,0,196000.0,1,196000.0
IL,COMMUNITY FIRST BANK,IL,174,5,1,0,1,0,0,72,0,382600.0,0,382600.0
IL,COMMERCE BANK,MO,84,5,0,0,1,1,0,44,0,45004.0,1,10000.0
IL,FIRST NATL BK OF WATERLOO,IL,112,4,1,0,1,0,0,42,0,60000.0,1,60000.0
IL,REGIONS BANK,AL,60,20,1,20,1,0,0,72,0,165250.0,1,167500.0
IL,SMALL BUS. GROWTH CORP,IL,240,18,0,8,0,0,0,62,0,323000.0,1,323000.0
WI,WISCONSIN BUS. DEVEL FINAN COR,WI,240,33,0,15,0,0,0,0,0,386000.0,1,386000.0
WI,U.S. BANK NATIONAL ASSOCIATION,OH,120,45,0,0,0,0,0,0,0,275000.0,1,275000.0
WI,ASSOCIATED BANK NATL ASSOC,WI,84,24,0,0,1,1,0,54,0,318475.0,1,200000.0
WI,"FIRSTMERIT BANK, N.A.",WI,186,1,1,0,0,0,0,0,0,515000.0,1,515000.0
MN,VERMILLION STATE BANK,MN,81,48,0,0,0,0,0,0,0,218000.0,1,218000.0
MN,ASSOCIATED BANK NATL ASSOC,WI,120,1,0,0,2,0,0,31,0,123300.0,1,123300.0
MN,TWIN CITIES-METRO CERT. DEVEL,MN,240,5,0,0,1,0,0,72,1,486000.0,1,486000.0
MN,SOUTHEASTERN MINNESOTA 504 DEV,MN,240,11,0,12,0,0,0,42,0,285000.0,1,285000.0
MN,U.S. BANK NATIONAL ASSOCIATION,OH,3,10,0,0,1,1,0,72,0,18701.0,0,10000.0
MN,ANCHOR BANK NATL ASSOC,MN,140,12,1,0,1,0,0,31,0,344000.0,1,352200.0
MN,SOUTHEASTERN MINNESOTA 504 DEV,MN,240,17,0,0,2,0,0,62,0,666000.0,1,666000.0
MN,UNITED PRAIRIE BANK,MN,78,30,0,0,1,0,0,56,0,35000.0,1,35000.0
MN,1ST NATL BK OF RIVER FALLS,WI,84,1,1,1,1,0,0,48,0,70700.0,1,70700.0
MN,PEOPLES BANK OF COMMERCE,MN,84,65,0,0,1,0,0,72,0,125000.0,1,125000.0
MN,SPEDCO,MN,240,17,0,17,0,0,0,0,0,114000.0,1,114000.0
MN,SPEDCO,MN,240,10,0,0,1,0,0,31,0,155000.0,1,155000.0
MN,U.S. BANK NATIONAL ASSOCIATION,OH,60,20,0,0,1,0,0,54,0,100000.0,1,100000.0
MN,SPEDCO,MN,300,7,0,0,0,0,0,0,0,50000.0,1,50000.0
MN,CORTRUST BK NATL ASSOC,MN,84,34,0,0,1,1,0,31,0,150000.0,1,150000.0
MN,U.S. BANK NATIONAL ASSOCIATION,OH,60,41,0,0,0,0,0,0,0,451900.0,1,451900.0
MN,SPEDCO,MN,240,8,0,0,0,0,0,0,0,177000.0,1,177000.0
MN,U.S. BANK NATIONAL ASSOCIATION,OH,84,1,0,0,1,1,0,72,0,42213.0,1,18000.0
MN,NORTH AMERICAN BANKING COMPANY,MN,31,11,0,0,1,0,0,44,0,13700.0,0,13700.0
MN,U.S. BANK NATIONAL ASSOCIATION,MN,84,22,0,0,0,0,0,0,0,600000.0,1,600000.0
MN,SUNRISE BANKS NATL ASSOC,MN,84,17,0,0,1,1,0,48,0,40000.0,1,25000.0
MN,NORTH AMERICAN BANKING COMPANY,MN,84,120,0,0,1,0,0,62,1,375600.0,1,375600.0
MN,MINNESOTA BUS. FINAN CORP,MN,240,64,0,36,0,0,0,0,0,500000.0,1,500000.0
MN,ASSOCIATED BANK NATL ASSOC,MN,12,3,0,1,1,1,0,23,0,122000.0,1,100000.0
MN,WELLS FARGO BANK NATL ASSOC,SD,84,2,1,2,1,0,0,23,1,58000.0,1,58000.0
MN,ASSOCIATED BANK NATL ASSOC,MN,57,2,1,0,0,0,0,62,0,115000.0,1,115000.0
MN,CAPITAL ONE NATL ASSOC,VA,64,1,0,0,1,0,0,23,0,25000.0,0,25000.0
MN,MERCHANTS BANK NATL ASSOC,MN,120,14,0,0,1,0,0,81,0,380000.0,1,380000.0
MN,U.S. BANK NATIONAL ASSOCIATION,MN,240,22,0,0,0,0,0,31,0,750000.0,1,750000.0
MN,BANK OF AMERICA NATL ASSOC,NC,87,40,0,0,0,0,0,0,0,150000.0,1,150000.0
MN,COMMUNITY RESOURCE BANK,MN,84,10,0,0,0,0,1,0,0,100000.0,1,100000.0
MN,STATE BANK IN EDEN VALLEY,MN,120,3,0,0,0,0,1,0,0,20000.0,1,20000.0
MN,BMO HARRIS BK NATL ASSOC,IL,12,34,0,0,2,0,0,31,0,500000.0,1,1700000.0
MN,TWIN CITIES-METRO CERT. DEVEL,MN,240,26,0,0,1,0,0,62,0,372000.0,1,379000.0
MN,COMM. CR. FINAN CORP,MD,84,5,1,0,0,0,0,0,0,375000.0,0,375000.0
MN,CITIZENS BANK & TRUST CO,MN,143,5,0,0,0,0,1,0,0,75000.0,1,75000.0
MN,WELLS FARGO BANK NATL ASSOC,SD,84,8,0,0,0,0,0,44,0,125000.0,1,125000.0
MN,TWIN CITIES-METRO CERT. DEVEL,MN,240,10,0,2,0,0,0,0,0,174000.0,1,186700.0
MN,BREMER BANK NATL ASSOC,MN,240,18,1,0,0,0,1,62,0,65000.0,1,80000.0
MN,U.S. BANK NATIONAL ASSOCIATION,OH,84,7,0,0,1,1,0,23,0,111172.0,1,50000.0
MN,WELLS FARGO BANK NATL ASSOC,SD,14,2,0,3,1,1,0,56,0,45156.0,0,25000.0
MN,WELLS FARGO BANK NATL ASSOC,SD,38,1,0,8,1,1,0,72,0,52804.0,0,25000.0
MN,CITIZENS ST. BK OF WAVERLY (IN,MN,84,2,0,0,2,0,1,0,0,84000.0,1,84000.0
MN,MINNEAPOLIS ECONOMIC DEVEL CO,MN,240,6,0,2,0,0,0,54,0,191000.0,1,191000.0
MN,FIRST NATL BK OF LAKES,MN,60,20,0,0,0,0,1,0,0,45000.0,1,45000.0
MN,ASSOCIATED BANK NATL ASSOC,MN,78,8,0,0,0,0,1,44,0,90000.0,1,90000.0
MN,NORTHEAST BANK,MN,12,13,0,0,0,0,0,31,0,166500.0,1,166500.0
MN,U.S. BANK NATIONAL ASSOCIATION,OH,22,1,0,0,1,1,0,42,0,53821.0,0,25000.0
MN,CENTRAL MINNESOTA DEVEL CO,MN,240,24,0,0,2,0,0,44,0,700000.0,1,700000.0
MN,FIRST NATIONAL BANK,MN,12,4,0,3,1,1,0,81,0,187789.0,1,100000.0
MN,U.S. BANK NATIONAL ASSOCIATION,OH,60,5,1,0,1,0,0,44,0,30000.0,1,30000.0
MN,MINNESOTA BUS. FINAN CORP,MN,300,25,0,0,0,0,0,0,0,215000.0,1,215000.0
MN,VENTURE BANK,MN,84,8,0,0,1,0,0,31,0,135000.0,1,135000.0
MN,U.S. BANK NATIONAL ASSOCIATION,OH,216,23,1,23,1,0,0,72,0,469200.0,1,484500.0
MN,ASSOCIATED BANK NATL ASSOC,MN,60,1,1,0,1,0,0,51,0,23000.0,1,23000.0
MN,TWIN CITIES-METRO CERT. DEVEL,MN,240,9,1,0,1,0,0,72,0,282000.0,1,282000.0
MN,U.S. BANK NATIONAL ASSOCIATION,MN,118,8,0,0,0,0,0,81,0,17566.0,1,17566.0
MN,WESTERN BANK NATL ASSOC,MN,175,7,0,0,0,0,0,0,0,140000.0,1,140000.0
MN,PARAGON BANK,MN,84,20,1,0,0,0,0,0,0,100000.0,1,100000.0
MN,FIRST FARMERS & MERCHANTS NATL,MN,12,22,0,0,2,1,0,31,0,150000.0,1,150000.0
MN,"FIRST BANK & TRUST, N.A.",MN,240,5,0,0,0,0,1,0,0,81000.0,1,81000.0
MN,NORTH AMERICAN STATE BANK,MN,72,2,1,0,2,0,1,23,0,72000.0,1,72000.0
MN,FIRST SECURITY BANK-SLEEPY EYE,MN,72,2,0,0,0,0,1,56,0,48000.0,1,48000.0
MN,BANK OF THE WEST,MN,120,2,1,0,0,0,1,55,0,100000.0,1,100000.0
MN,MINNESOTA BUS. FINAN CORP,MN,240,9,0,0,2,0,0,11,0,198000.0,1,198000.0
MN,MINNESOTA BUS. FINAN CORP,MN,240,3,0,0,2,0,0,0,0,72000.0,1,72000.0
MN,U.S. BANK NATIONAL ASSOCIATION,OH,84,77,0,25,1,1,0,56,0,154260.0,1,50000.0
MN,GRANITE COMMUNITY BANK,MN,84,4,0,0,2,1,0,23,0,225678.0,1,150000.0
MN,BREMER BANK NATL ASSOC,MN,13,4,0,0,2,1,0,42,0,1700000.0,1,1700000.0
MN,MINNESOTA BUS. FINAN CORP,MN,240,93,1,93,0,0,0,0,1,590000.0,1,590000.0
MN,MINNESOTA BUS. FINAN CORP,MN,120,5,1,5,0,0,0,0,0,172000.0,1,172000.0
MN,BREMER BANK NATL ASSOC,MN,106,4,0,0,2,0,0,44,0,65000.0,0,65000.0
MN,BREMER BANK NATL ASSOC,MN,120,20,1,0,0,0,0,0,0,110000.0,1,110000.0
MN,WELLS FARGO BANK NATL ASSOC,MN,151,18,0,0,0,0,0,0,1,520000.0,1,520000.0
MN,MINNESOTA BUS. FINAN CORP,MN,120,10,1,0,2,0,0,44,0,154000.0,1,154000.0
MN,FIRST NATL BK MAHNOMEN TWIN VA,MN,4,1,0,2,1,1,0,81,0,209938.0,0,60000.0
MN,BANK OF THE WEST,MN,60,2,0,0,2,0,1,62,0,48651.0,1,48651.0
MN,CENTRAL BANK,MN,78,1,0,0,2,0,0,23,0,35000.0,1,35000.0
MN,CITIZENS STATE BANK OF ROSEAU,MN,170,1,0,0,0,0,1,0,0,37000.0,1,37000.0
MN,UNITY BANK NORTH,MN,12,14,0,0,0,0,0,31,0,350000.0,1,350000.0
SD,FIRST BANK & TRUST,SD,60,1,1,0,0,0,0,53,0,21336.0,1,21336.0
SD,FIRST DAKOTA NATIONAL BANK,SD,120,1,0,0,0,0,0,0,0,256000.0,1,256000.0
SD,WELLS FARGO BANK NATL ASSOC,SD,48,11,0,0,0,0,1,23,0,40000.0,1,40000.0
SD,SOUTH DAKOTA BOARD OF ECONOMIC,SD,240,62,0,15,2,0,0,31,0,948000.0,1,1051000.0
SD,FIRST DAKOTA NATIONAL BANK,SD,120,1,1,0,0,0,0,0,0,50000.0,1,50000.0
SD,FIRST DAKOTA NATIONAL BANK,SD,120,3,0,0,0,0,1,0,0,42000.0,1,42000.0
SD,1ST NATL BK IN SIOUX FALLS,SD,120,17,0,0,0,0,0,0,0,305000.0,1,305000.0
SD,CORTRUST BK NATL ASSOC,SD,71,4,0,0,1,0,0,54,0,300000.0,0,300000.0
SD,MINNWEST BANK,MN,154,26,0,0,2,0,0,44,0,203945.0,1,205000.0
SD,FIRST SAVINGS BANK,SD,84,1,0,0,0,0,1,0,0,73000.0,1,73000.0
SD,BANK OF THE WEST,SD,84,1,1,0,0,0,0,0,0,25000.0,1,25000.0
SD,GREAT WESTERN BANK,SD,84,4,0,0,0,0,0,23,0,290000.0,1,290000.0
SD,AMERICAN BANK & TRUST,SD,120,11,0,0,0,0,0,23,0,119000.0,1,119000.0
SD,FIRST NATIONAL BANK IN PHILIP,SD,96,13,0,0,0,0,0,31,0,150000.0,1,150000.0
SD,FIRST INTERSTATE BANK,SD,120,15,0,0,0,0,0,0,0,54000.0,1,54000.0
SD,PIONEER BANK & TRUST,SD,240,9,0,0,0,0,0,62,0,169472.0,1,175000.0
SD,WELLS FARGO BANK NATL ASSOC,SD,84,7,0,0,0,0,1,81,0,100000.0,1,100000.0
ND,FIRST INTERNATL BK & TR,ND,84,4,1,0,0,0,1,44,1,100000.0,1,100000.0
ND,VISIONBANK,ND,2,72,0,0,1,1,0,48,0,300000.0,1,300000.0
ND,FIRST COMMUNITY CU,ND,12,2,0,0,1,1,0,42,0,327890.0,1,300000.0
ND,DAKOTA CERT. DEVEL CO,ND,240,10,0,4,0,0,0,53,0,225000.0,1,231000.0
ND,BELL STATE BANK & TRUST,ND,84,19,0,0,0,0,0,62,0,56700.0,1,78300.0
ND,TOWN AND COUNTRY CU,ND,60,30,0,7,1,0,0,81,0,822500.0,1,822500.0
ND,BANK OF THE WEST,ND,60,12,0,0,0,0,1,0,0,40600.0,1,40600.0
ND,DAKOTA CERT. DEVEL CO,ND,240,12,1,5,0,0,0,42,0,599000.0,1,599000.0
ND,ALERUS FINANCIAL NATL ASSOC,ND,35,3,1,0,0,0,0,81,0,120000.0,1,120000.0
ND,HORIZON FINANCIAL BANK,ND,240,5,0,0,0,0,0,0,0,450000.0,1,450000.0
ND,U.S. BANK NATIONAL ASSOCIATION,OH,372,6,0,0,0,0,0,0,0,179500.0,0,179500.0
ND,SECURITY 1ST BK OF NO. DAKOTA,ND,84,1,0,0,1,0,0,42,0,275600.0,1,275600.0
ND,BANK OF GLEN ULLIN,ND,60,3,1,2,1,1,0,54,0,26619.0,1,19900.0
ND,NORTHLAND FINANCIAL,ND,84,3,0,0,1,1,0,44,0,219021.0,1,100000.0
ND,WELLS FARGO BANK NATL ASSOC,ND,84,3,0,0,0,0,0,0,0,60000.0,1,60000.0
ND,BREMER BANK NATL ASSOC,ND,60,6,0,0,0,0,0,44,0,67500.0,1,67500.0
ND,UNITED COMMUN BK OF NO. DAKOTA,ND,60,4,1,0,0,0,1,0,0,100000.0,1,100000.0
MT,UNITED BANK,MT,264,9,0,0,2,0,0,44,1,275000.0,1,275000.0
MT,ROCKY MOUNTAIN BANK,MT,12,66,0,0,1,1,0,31,0,833000.0,1,833000.0
MT,U.S. BANK NATIONAL ASSOCIATION,MT,95,5,0,0,0,0,0,0,0,10000.0,1,10000.0
MT,YELLOWSTONE BANK,MT,96,4,0,0,1,0,0,42,0,124327.0,1,60000.0
MT,U.S. BANK NATIONAL ASSOCIATION,OH,84,4,1,0,1,1,0,23,0,10000.0,1,10000.0
MT,CAPITAL ONE NATL ASSOC,VA,84,13,0,0,1,0,0,48,0,50000.0,1,50000.0
MT,WELLS FARGO BANK NATL ASSOC,MT,84,7,1,0,1,0,0,0,0,99958.0,1,200000.0
MT,U.S. BANK NATIONAL ASSOCIATION,OH,84,2,1,0,1,0,0,44,1,200000.0,1,200000.0
MT,WELLS FARGO BANK NATL ASSOC,MT,84,10,0,0,0,0,0,0,0,75000.0,1,75000.0
MT,WELLS FARGO BANK NATL ASSOC,MT,12,4,0,0,0,0,0,0,0,100000.0,1,100000.0
MT,INDEPENDENCE BANK,MT,44,12,0,0,0,0,0,0,0,680000.0,0,680000.0
MT,INDEPENDENCE BANK,MT,108,2,0,0,0,0,1,31,0,74322.0,1,74322.0
MT,VALLEY BK OF HELENA A DIVISION,MT,60,6,0,0,0,0,0,0,0,75000.0,1,75000.0
MT,MOUNTAIN W. BANK NATL ASSOC,MT,36,40,0,0,0,0,0,23,0,70000.0,1,70000.0
MT,FLATHEAD BANK OF BIGFORK,MT,78,3,0,0,2,0,0,48,0,35000.0,1,35000.0
MT,FIRST CITIZENS BANK OF BUTTE,MT,84,2,1,0,2,0,0,52,0,165000.0,1,165000.0
MT,WELLS FARGO BANK NATL ASSOC,SD,84,1,1,0,2,1,0,23,0,76453.0,1,40000.0
MT,FLATHEAD BANK OF BIGFORK,MT,60,0,1,2,2,0,0,72,0,33600.0,1,33600.0
MT,CAPITAL ONE NATL ASSOC,VA,84,4,0,1,1,0,0,44,0,100000.0,1,100000.0
MT,U.S. BANK NATIONAL ASSOCIATION,OH,180,30,0,0,0,0,0,0,0,1000000.0,1,1000000.0
MT,FLATHEAD BANK OF BIGFORK,MT,49,4,0,0,2,0,0,44,0,35000.0,0,35000.0
IL,U.S. BANK NATIONAL ASSOCIATION,OH,47,2,1,2,1,1,0,48,0,35920.0,0,20000.0
IL,U.S. BANK NATIONAL ASSOCIATION,OH,84,60,0,0,1,1,0,62,0,29681.0,1,10000.0
IL,BMO HARRIS CENT. NATL ASSOC,IL,84,8,0,0,0,0,0,44,0,155000.0,1,155000.0
IL,"SOMERCOR 504, INC.",IL,240,14,1,4,0,0,0,0,0,137000.0,1,137000.0
IL,CITIZENS BANK NATL ASSOC,RI,84,3,0,1,1,1,0,23,0,7000.0,1,7000.0
IL,CAPITAL ONE NATL ASSOC,VA,43,4,0,2,1,0,0,31,0,100000.0,0,100000.0
IL,FIRST MIDWEST BANK,IL,84,3,0,0,1,1,0,61,0,35000.0,1,25000.0
IL,"PNC BANK, NATIONAL ASSOCIATION",DE,22,6,1,0,1,1,0,44,0,38341.0,0,35000.0
IL,"PNC BANK, NATIONAL ASSOCIATION",IL,60,8,1,0,0,0,1,0,1,41000.0,1,41000.0
IL,"CITIBANK, N.A.",SD,54,2,0,0,1,1,0,23,0,219892.0,0,100000.0
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,57,1,0,0,1,1,0,61,0,71585.0,0,25000.0
IL,CAPITAL ONE NATL ASSOC,VA,38,28,0,0,1,0,0,72,0,50000.0,0,50000.0
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,84,2,0,1,1,1,0,44,0,125000.0,1,125000.0
IL,BANK OF AMERICA NATL ASSOC,NC,43,2,0,0,1,1,0,44,0,45000.0,0,45000.0
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,84,1,1,10,1,1,0,23,0,45000.0,1,25000.0
IL,"SOMERCOR 504, INC.",IL,240,21,0,21,1,0,0,72,0,778000.0,1,778000.0
IL,"PNC BANK, NATIONAL ASSOCIATION",DE,31,2,1,4,1,1,0,54,0,68886.0,0,50000.0
IL,FIFTH THIRD BANK,IL,84,16,0,0,1,0,0,0,0,85847.0,1,90000.0
IL,BANK OF AMERICA NATL ASSOC,IL,60,2,0,0,0,0,1,62,0,60000.0,1,60000.0
IL,NORSTATES BANK,IL,48,48,0,0,0,0,0,31,0,150000.0,1,150000.0
IL,NORSTATES BANK,IL,240,22,0,0,0,0,0,0,0,300000.0,1,300000.0
IL,CITIZENS BANK NATL ASSOC,RI,84,3,0,1,2,1,0,54,0,5000.0,1,5000.0
IL,"SOMERCOR 504, INC.",IL,240,45,0,23,0,0,0,0,0,1000000.0,1,1000000.0
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,71,1,0,0,1,0,0,23,0,50000.0,0,50000.0
IL,BANCO POPULAR NORTH AMERICA,NY,31,3,0,0,1,1,0,48,0,30937.0,0,10000.0
IL,BANK OF AMERICA NATL ASSOC,IL,300,5,0,0,0,0,1,23,0,60000.0,1,60000.0
IL,BMO HARRIS BK NATL ASSOC,IL,84,30,0,0,1,0,0,72,0,285000.0,1,285000.0
IL,"PNC BANK, NATIONAL ASSOCIATION",IL,60,10,0,0,1,1,0,31,0,57589.0,1,35000.0
IL,BMO HARRIS BK NATL ASSOC,IL,36,7,0,0,0,0,1,71,0,26600.0,1,26600.0
IL,HOME ST. BANK/NATL ASSOC,IL,12,28,0,0,1,1,0,42,0,1100000.0,1,1100000.0
IL,FIFTH THIRD BANK,OH,72,2,1,20,1,0,0,72,0,930000.0,0,930000.0
IL,CAPITAL ONE NATL ASSOC,VA,84,4,0,0,1,1,0,54,0,134344.0,1,35000.0
IL,GE CAP. SMALL BUS. FINAN CORP,TX,84,5,0,0,0,0,0,0,0,60000.0,1,60000.0
IL,BMO HARRIS BK NATL ASSOC,IL,12,5,0,0,1,1,0,31,0,80000.0,1,80000.0
IL,"PNC BANK, NATIONAL ASSOCIATION",DE,30,4,0,2,2,1,0,44,0,25145.0,0,10500.0
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,84,22,1,0,1,1,0,23,0,277513.0,1,150000.0
IL,FIFTH THIRD BANK,OH,27,10,1,18,1,0,0,81,0,59600.0,0,59600.0
IL,"SUPERIOR FINANCIAL GROUP, LLC",CA,100,1,0,3,1,0,0,56,0,12500.0,0,12500.0
IL,CITIZENS BANK NATL ASSOC,RI,31,6,0,2,1,0,0,44,0,100000.0,0,100000.0
IL,SMALL BUS. GROWTH CORP,IL,240,17,0,7,1,0,0,72,0,578000.0,1,578000.0
IL,"FIRSTMERIT BANK, N.A.",IL,123,1,1,0,0,0,0,0,0,110000.0,0,110000.0
IL,URBAN PARTNERSHIP BANK,IL,198,22,0,0,0,0,0,0,1,477000.0,1,477000.0
IL,SHOREBANK,IL,9,8,1,0,0,0,0,0,1,105000.0,0,105000.0
IL,"SUPERIOR FINANCIAL GROUP, LLC",CA,99,4,0,0,1,0,0,23,0,15000.0,0,15000.0
IL,BRIDGEVIEW BANK GROUP,IL,90,3,0,0,1,0,0,44,0,150000.0,1,150000.0
IL,SMALL BUS. GROWTH CORP,IL,240,83,0,22,0,0,0,0,0,750000.0,1,750000.0
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,20,0,1,0,1,0,0,48,0,60400.0,0,60400.0
IL,MERCHANTS & MFR. BK,IL,60,10,1,0,1,0,0,44,0,300000.0,1,300000.0
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,84,1,1,1,1,0,0,48,0,15100.0,1,15100.0
IL,GE CAP. SMALL BUS. FINAN CORP,TX,240,25,0,0,0,0,0,0,0,550000.0,1,550000.0
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,49,3,0,0,1,0,0,53,0,100000.0,0,100000.0
IL,"PNC BANK, NATIONAL ASSOCIATION",IL,12,1,1,0,1,1,0,0,0,66400.0,1,66400.0
IL,"SOMERCOR 504, INC.",IL,240,21,1,21,1,0,0,0,0,1000000.0,1,1000000.0
IL,BANCO POPULAR NORTH AMERICA,NY,2,10,0,5,1,1,0,53,0,57315.0,0,35000.0
IL,BBCN BANK,CA,66,1,0,2,1,0,0,31,0,20000.0,0,20000.0
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,64,10,0,5,2,1,0,31,0,67144.0,0,25000.0
IL,JPMORGAN CHASE BANK NATL ASSOC,NV,84,6,0,6,2,1,0,62,0,31992.0,1,17000.0
IL,ASSOCIATED BANK NATL ASSOC,WI,84,10,0,1,1,0,0,23,0,305000.0,1,305000.0
IL,BMO HARRIS BK NATL ASSOC,IL,90,2,0,0,0,0,1,23,0,50000.0,1,50000.0
IL,CITIZENS BANK NATL ASSOC,RI,60,10,0,0,1,0,0,31,0,30000.0,1,30000.0
IL,FIRSTSECURE BANK AND TRUST CO.,IL,105,6,0,0,0,0,1,31,0,100000.0,1,100000.0
IL,"PNC BANK, NATIONAL ASSOCIATION",IL,60,1,1,0,1,1,0,31,0,39960.0,1,35000.0
IL,CITIZENS BANK NATL ASSOC,RI,47,5,1,1,2,1,0,48,0,164704.0,0,100000.0
IL,OLD SECOND NATIONAL BANK,IL,59,11,0,0,0,0,0,0,0,48907.0,0,50000.0
IL,OLD SECOND NATIONAL BANK,IL,84,9,0,0,0,0,1,0,0,50000.0,1,50000.0
IL,SMALL BUS. GROWTH CORP,IL,240,11,1,11,0,0,0,44,0,343000.0,1,352000.0
IL,UNION NATIONAL BANK,IL,300,35,0,0,0,0,0,0,1,360000.0,1,360000.0
IL,CITIZENS BANK NATL ASSOC,RI,60,3,0,0,1,0,0,48,0,100000.0,0,100000.0
IL,JPMORGAN CHASE BANK NATL ASSOC,IL,168,1,1,3,1,0,0,81,0,285000.0,0,285000.0
